year,P.ISSN,E.ISSN,journal_name,open_access
2018,NULL,NULL,"2018 2nd URSI Atlantic Radio Science Meeting, AT-RASC 2018",0
2018,14337851,15213773,Angewandte Chemie - International Edition,0
2018,03043800,NULL,Ecological Modelling,0
2018,NULL,10900535,Molecular Vision,0
2018,14337851,15213773,Angewandte Chemie - International Edition,0
2018,00368075,10959203,Science,0
2018,19327447,19327455,Journal of Physical Chemistry C,0
2018,NULL,23793708,JCI insight,1
2018,23342536,NULL,Optica,0
2018,NULL,14726963,BMC Health Services Research,1
2018,10431802,15204812,Bioconjugate Chemistry,0
2018,02706474,15292401,Journal of Neuroscience,1
2018,NULL,14712474,BMC Musculoskeletal Disorders,1
2018,24699985,24699993,Physical Review C,0
2018,00027863,15205126,Journal of the American Chemical Society,0
2018,24699926,24699934,Physical Review A,0
2018,00034819,15393704,Annals of Internal Medicine,0
2018,00032700,15206882,Analytical Chemistry,0
2018,00987484,15383598,JAMA - Journal of the American Medical Association,0
2018,0006291X,10902104,Biochemical and Biophysical Research Communications,0
2018,00034819,15393704,Annals of Internal Medicine,0
2018,0006291X,10902104,Biochemical and Biophysical Research Communications,0
2018,0006291X,10902104,Biochemical and Biophysical Research Communications,1
2018,00032700,15206882,Analytical Chemistry,1
2018,0013936X,15205851,Environmental Science and Technology,0
2018,00014842,15204898,Accounts of Chemical Research,0
2018,24700010,24700029,Physical Review D,1
2018,24700045,24700053,Physical Review E,0
2018,NULL,17456215,Trials,1
2018,NULL,14712415,BMC Ophthalmology,1
2018,NULL,17480221,Journal of Instrumentation,0
2018,01469592,15394794,Optics Letters,0
2018,17427061,18787568,Acta Biomaterialia,0
2018,00063223,18732402,Biological Psychiatry,0
2018,17427061,18787568,Acta Biomaterialia,0
2018,17427061,18787568,Acta Biomaterialia,0
2018,15700232,1873376X,Journal of Chromatography B: Analytical Technologies in the Biomedical and Life Sciences,0
2018,00219991,10902716,Journal of Computational Physics,0
2018,0008543X,10970142,Cancer,0
2018,NULL,14712318,BMC Geriatrics,1
2018,1869408X,18694098,Cardiovascular Engineering and Technology,0
2018,03062619,NULL,Applied Energy,0
2018,08856087,10991085,Hydrological Processes,0
2018,01681923,NULL,Agricultural and Forest Meteorology,0
2018,00222836,10898638,Journal of Molecular Biology,0
2018,NULL,14795868,International Journal of Behavioral Nutrition and Physical Activity,1
2018,24700010,24700029,Physical Review D,1
2018,19448244,19448252,ACS Applied Materials and Interfaces,0
2018,16625137,NULL,Frontiers in Systems Neuroscience,1
2018,NULL,1472684X,BMC Palliative Care,1
2018,09628452,14712954,Proceedings of the Royal Society B: Biological Sciences,0
2018,NULL,23288930,Environmental Science and Technology Letters,0
2018,08974756,15205002,Chemistry of Materials,0
2018,15499618,15499626,Journal of Chemical Theory and Computation,0
2018,15499618,15499626,Journal of Chemical Theory and Computation,0
2018,00278424,10916490,Proceedings of the National Academy of Sciences of the United States of America,1
2018,01689002,NULL,"Nuclear Instruments and Methods in Physics Research, Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",0
2018,07351097,15583597,Journal of the American College of Cardiology,0
2018,10504729,NULL,Proceedings - IEEE International Conference on Robotics and Automation,0
2018,10504729,NULL,Proceedings - IEEE International Conference on Robotics and Automation,0
2018,10504729,NULL,Proceedings - IEEE International Conference on Robotics and Automation,0
2018,10504729,NULL,Proceedings - IEEE International Conference on Robotics and Automation,0
2018,15206149,NULL,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",0
2018,10504729,NULL,Proceedings - IEEE International Conference on Robotics and Automation,0
2018,15206149,NULL,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",0
2018,20556225,NULL,Journal of Service Theory and Practice,0
2018,15206149,NULL,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",0
2018,15206149,NULL,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",0
2018,15206149,NULL,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",0
2018,15206149,NULL,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",0
2018,NULL,14735571,"AIDS (London, England)",0
2018,15206149,NULL,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",0
2018,24700010,24700029,Physical Review D,1
2018,03702693,NULL,"Physics Letters, Section B: Nuclear, Elementary Particle and High-Energy Physics",1
2018,03702693,NULL,"Physics Letters, Section B: Nuclear, Elementary Particle and High-Energy Physics",1
2018,21642516,NULL,Proceedings - Applied Imagery Pattern Recognition Workshop,0
2018,21642516,NULL,Proceedings - Applied Imagery Pattern Recognition Workshop,0
2018,21642516,NULL,Proceedings - Applied Imagery Pattern Recognition Workshop,0
2018,NULL,21555435,ACS Catalysis,0
2018,NULL,21555435,ACS Catalysis,0
2018,NULL,NULL,"ACL Injuries in the Female Athlete: Causes, Impacts, and Conditioning Programs",0
2018,1940087X,NULL,Journal of Visualized Experiments,0
2018,00368075,10959203,Science,0
2018,00189375,NULL,IEEE Transactions on Electromagnetic Compatibility,0
2018,00319007,10797114,Physical Review Letters,0
2018,NULL,22967745,Frontiers in Marine Science,1
2018,03636127,15221466,American Journal of Physiology - Renal Physiology,0
2018,00064971,15280020,Blood,0
2018,21922640,21922659,Advanced Healthcare Materials,0
2018,19448244,19448252,ACS Applied Materials and Interfaces,0
2018,15250016,15250024,Molecular Therapy,0
2018,NULL,NULL,"2018 21st International Conference on Information Fusion, FUSION 2018",0
2018,15438384,15438392,Molecular Pharmaceutics,0
2018,0013936X,15205851,Environmental Science and Technology,0
2018,0013936X,15205851,Environmental Science and Technology,0
2018,00987484,15383598,JAMA - Journal of the American Medical Association,0
2018,0013936X,15205851,Environmental Science and Technology,1
2018,03050629,15477444,International Interactions,0
2018,10543406,15205711,Journal of Biopharmaceutical Statistics,0
2018,01490400,15210588,Leisure Sciences,0
2018,08995605,15327876,Military Psychology,0
2018,15402002,15402010,Behavioral Sleep Medicine,0
2018,17280583,17280591,Journal of Child and Adolescent Mental Health,0
2018,13576321,NULL,International Journal of Palliative Nursing,0
2018,15265161,15360075,American Journal of Bioethics,0
2018,15265161,15360075,American Journal of Bioethics,0
2018,21645515,2164554X,Human Vaccines and Immunotherapeutics,1
2018,01431161,13665901,International Journal of Remote Sensing,0
2018,NULL,15317048,Current opinion in hematology,0
2018,NULL,15281175,Anesthesiology,0
2018,10818693,NULL,Biophotonics International,0
2018,07307187,21619417,Art Documentation,0
2018,NULL,20575858,Microbial genomics,1
2018,NULL,25748300,Circulation. Genomic and precision medicine,1
2018,00318205,19331592,Philosophy and Phenomenological Research,0
2018,15485595,15485609,Advances in Chronic Kidney Disease,0
2018,10829636,NULL,Journal of Medieval and Early Modern Studies,1
2018,00371939,1911026X,Seminar - A Journal of Germanic Studies,0
2018,1750743X,17507448,Immunotherapy,0
2018,03770486,10974555,Journal of Raman Spectroscopy,0
2018,19307381,1930739X,Obesity,0
2018,00796107,NULL,Progress in Biophysics and Molecular Biology,0
2018,08837694,NULL,MRS Bulletin,0
2018,03633624,15389855,Nurse Educator,0
2018,00314005,10984275,Pediatrics,0
2018,00028282,NULL,American Economic Review,0
2018,23256621,NULL,Annals of the American Thoracic Society,0
2018,21907188,21907196,Health and Technology,0
2018,00296465,NULL,Nursing Clinics of North America,0
2018,00296465,NULL,Nursing Clinics of North America,0
2018,00296465,NULL,Nursing Clinics of North America,0
2018,24687219,NULL,Ophthalmology. Retina,0
2018,00142921,NULL,European Economic Review,0
2018,00020206,NULL,African Studies Review,0
2018,00296465,NULL,Nursing Clinics of North America,0
2018,02782391,15315053,Journal of Oral and Maxillofacial Surgery,0
2018,15283542,19311516,Emotion,0
2018,00099228,19382707,Clinical Pediatrics,0
2018,00189219,NULL,Proceedings of the IEEE,0
2018,18719791,18719805,Criminal Law and Philosophy,0
2018,00225800,NULL,Judicature,0
2018,00225800,NULL,Judicature,0
2018,01161105,NULL,Asian Development Review,1
2018,00292559,NULL,North Carolina medical journal,1
2018,00922102,1526551X,Interfaces,0
2018,22234292,22234306,Quantitative Imaging in Medicine and Surgery,0
2018,NULL,19417632,Circulation. Cardiovascular interventions,1
2018,00220124,NULL,Journal of Continuing Education in Nursing,0
2018,12259594,22884203,Journal of Korean Academy of Community Health Nursing,1
2018,15597768,15597776,AACN Advanced Critical Care,0
2018,00257974,15365964,Medicine (United States),1
2018,08878994,18735150,Pediatric Neurology,0
2018,10943420,17412846,International Journal of High Performance Computing Applications,0
2018,15356841,15406040,City and Community,0
2018,00330620,18731740,Progress in Cardiovascular Diseases,0
2018,15276465,15276473,Liver Transplantation,0
2018,00211753,15456994,ISIS,0
2018,08975264,15433382,Journal of College Student Development,0
2018,23258160,23258179,Ophthalmic Surgery Lasers and Imaging Retina,0
2018,19321058,NULL,Biomicrofluidics,0
2018,11266708,10298479,Journal of High Energy Physics,1
2018,10566716,15433072,Journal of Sport Rehabilitation,0
2018,19761317,20937482,Asian Nursing Research,1
2018,10966218,15577740,Journal of Palliative Medicine,0
2018,00358665,NULL,Journal of the Royal Army Medical Corps,1
2018,08827974,19391498,Psychology and Aging,0
2018,00028614,15325415,Journal of the American Geriatrics Society,1
2018,00166731,19432631,Genetics,0
2018,08894655,15505049,Journal of Cardiovascular Nursing,0
2018,21662746,21662754,Journal of Vacuum Science and Technology B: Nanotechnology and Microelectronics,1
2018,15347354,1552695X,Integrative Cancer Therapies,1
2018,0002953X,15357228,American Journal of Psychiatry,0
2018,10436596,15527832,Journal of Transcultural Nursing,0
2018,09462171,NULL,Applied Physics B: Lasers and Optics,0
2018,00296465,NULL,Nursing Clinics of North America,0
2018,00296465,NULL,Nursing Clinics of North America,0
2018,00123692,19313543,Chest,0
2018,00123692,19313543,Chest,0
2018,1466822X,14668238,Global Ecology and Biogeography,0
2018,00296465,NULL,Nursing Clinics of North America,0
2018,NULL,22113355,Preventive Medicine Reports,1
2018,00296465,NULL,Nursing Clinics of North America,0
2018,05315565,18736815,Experimental Gerontology,0
2018,01956663,10958304,Appetite,0
2018,19417381,19410921,Sports Health,0
2018,0012365X,NULL,Discrete Mathematics,0
2018,01974580,15581497,Neurobiology of Aging,0
2018,1936878X,18767591,JACC: Cardiovascular Imaging,0
2018,00796107,NULL,Progress in Biophysics and Molecular Biology,0
2018,13657852,14765608,Prostate Cancer and Prostatic Diseases,0
2018,10538119,10959572,NeuroImage,0
2018,24519936,NULL,American Journal of Ophthalmology Case Reports,1
2018,10747427,10959564,Neurobiology of Learning and Memory,0
2018,08835403,15328406,Journal of Arthroplasty,0
2018,00220434,15289028,"Journal of Dynamic Systems, Measurement and Control, Transactions of the ASME",0
2018,10907165,15733254,AIDS and Behavior,0
2018,NULL,24058297,Energy Storage Materials,0
2018,NULL,24058297,Energy Storage Materials,0
2018,08939659,18735452,Applied Mathematics Letters,0
2018,17508592,17508606,Child Development Perspectives,0
2018,00472891,15736601,Journal of Youth and Adolescence,0
2018,00093920,14678624,Child Development,0
2018,02780062,1558254X,IEEE Transactions on Medical Imaging,0
2018,10662316,19361351,American Journal of Criminal Justice,0
2018,00093920,14678624,Child Development,1
2018,15427730,15427749,Queue,0
2018,2005291X,20054408,CiOS Clinics in Orthopedic Surgery,1
2018,00954918,NULL,Journal of Portfolio Management,0
2018,07225091,NULL,Clinical Neuropathology,0
2018,14798409,14798417,Journal of Financial Econometrics,0
2018,00220124,NULL,Journal of Continuing Education in Nursing,0
2018,NULL,2469990X,Physical Review Fluids,0
2018,00220949,NULL,Journal of Experimental Biology,1
2018,NULL,19326203,PLoS ONE,1
2018,01931849,15221555,American Journal of Physiology - Endocrinology and Metabolism,0
2018,10453830,19391560,School Psychology Quarterly,0
2018,00039985,15432165,Archives of Pathology and Laboratory Medicine,0
2018,15382931,15389774,CIN - Computers Informatics Nursing,0
2018,11266708,10298479,Journal of High Energy Physics,1
2018,01609289,19328737,Clinical Cardiology,0
2018,00431397,19447973,Water Resources Research,0
2018,NULL,15392864,"Retina (Philadelphia, Pa.)",0
2018,00411337,NULL,Transplantation,0
2018,NULL,19395582,Ecological Applications,0
2018,01682563,1573515X,Biogeochemistry,0
2018,0031921X,19434928,Physics Teacher,1
2018,00338419,15271315,Radiology,0
2018,00251909,15265501,Management Science,0
2018,03636127,15221466,American Journal of Physiology - Renal Physiology,0
2018,00251909,15265501,Management Science,0
2018,16006135,16006143,American Journal of Transplantation,1
2018,00301299,16000706,Oikos,1
2018,00219193,10985530,Journal of Bacteriology,1
2018,13645072,13652672,Journal of Applied Microbiology,0
2018,00179078,15385159,Health Physics,0
2018,0094582X,1552678X,Latin American Perspectives,0
2018,20540892,20540906,Journal of Demographic Economics,0
2018,00420859,NULL,Urban Education,0
2018,10550496,15210391,American Journal on Addictions,0
2018,07339372,NULL,Journal of Environmental Engineering (United States),0
2018,07339496,NULL,Journal of Water Resources Planning and Management,0
2018,09598049,18790852,European Journal of Cancer,0
2018,21619549,21619565,Freshwater Science,0
2018,00220736,15328430,Journal of Electrocardiology,0
2018,13807501,15737721,Multimedia Tools and Applications,1
2018,13522310,18732844,Atmospheric Environment,0
2018,18798500,NULL,Practical Radiation Oncology,0
2018,01429612,18785905,Biomaterials,0
2018,01618938,NULL,Journal of Policy Modeling,0
2018,07438346,14765543,Journal of Perinatology,0
2018,00223166,15416100,Journal of Nutrition,1
2018,02648172,NULL,Marine and Petroleum Geology,0
2018,NULL,19324537,IEEE Transactions on Network and Service Management,0
2018,14363240,14363259,Stochastic Environmental Research and Risk Assessment,0
2018,02180006,02193094,Annals of Combinatorics,0
2018,10403590,1939134X,Psychological Assessment,0
2018,15707156,1573711X,Quantitative Marketing and Economics,0
2018,15265900,15288447,Journal of Pain,0
2018,01918869,NULL,Personality and Individual Differences,0
2018,0960894X,14643405,Bioorganic and Medicinal Chemistry Letters,0
2018,07380593,NULL,International Journal of Educational Development,0
2018,01939459,15528456,Western Journal of Nursing Research,0
2018,08943370,10991204,"International Journal of Numerical Modelling: Electronic Networks, Devices and Fields",0
2018,08239150,19113846,Contemporary Accounting Research,0
2018,00071250,14721465,British Journal of Psychiatry,0
2018,23778253,23778261,RSF,1
2018,19371888,19384114,Journal of Studies on Alcohol and Drugs,0
2018,15178692,NULL,Revista Brasileira de Medicina do Esporte,1
